year,month,origin_city,dest_city,pax_to,pax_from,total_pax
2021,11,Delhi,Gwalior,1198,1545,2743
2021,12,Delhi,Gwalior,1135,1807,2942
2022,1,Delhi,Gwalior,399,707,1106
2022,2,Delhi,Gwalior,464,566,1030
2022,3,Delhi,Gwalior,1073,1342,2415
2022,4,Delhi,Gwalior,1111,1431,2542
2022,5,Delhi,Gwalior,1098,1477,2575
2022,6,Delhi,Gwalior,1741,2004,3745
2022,7,Delhi,Gwalior,2055,2288,4343
2022,8,Delhi,Gwalior,2100,2332,4432
2022,9,Delhi,Gwalior,2617,3261,5878
2022,10,Delhi,Gwalior,3553,3518,7071
2022,11,Delhi,Gwalior,2774,3378,6152
2022,12,Delhi,Gwalior,2343,2891,5234
2023,1,Delhi,Gwalior,1713,2281,3994
2023,2,Delhi,Gwalior,2915,3981,6896
2023,3,Delhi,Gwalior,3082,4028,7110
2023,4,Delhi,Gwalior,2480,3448,5928
2023,5,Delhi,Gwalior,3250,3101,6351
2023,6,Delhi,Gwalior,3927,3587,7514
2023,7,Delhi,Gwalior,3466,3947,7413
2023,8,Delhi,Gwalior,3933,4077,8010
2023,9,Delhi,Gwalior,3436,3695,7131
2023,10,Delhi,Gwalior,3956,4018,7974
2023,11,Delhi,Gwalior,4122,4140,8262
2023,12,Delhi,Gwalior,4031,4442,8473
2024,1,Delhi,Gwalior,4012,3697,7709
2024,2,Delhi,Gwalior,5387,6363,11750
2024,3,Delhi,Gwalior,5887,6117,12004
2024,4,Delhi,Gwalior,4970,6329,11299
2024,6,Delhi,Gwalior,8847,7504,16351
2024,7,Delhi,Gwalior,6938,6434,13372
2024,8,Delhi,Gwalior,7720,6975,14695
2024,9,Delhi,Gwalior,7152,6844,13996
2024,10,Delhi,Gwalior,6480,5570,12050
2024,11,Delhi,Gwalior,4311,5062,9373
2024,12,Delhi,Gwalior,4696,4743,9439
2025,1,Delhi,Gwalior,3407,3383,6790
2025,2,Delhi,Gwalior,4107,4253,8360
2025,3,Delhi,Gwalior,4809,4747,9556
2025,4,Delhi,Gwalior,4749,4328,9077
2025,5,Delhi,Gwalior,3975,4002,7977
2025,6,Delhi,Gwalior,3035,2740,5775
2025,7,Delhi,Gwalior,1906,1751,3657
2025,8,Delhi,Gwalior,1997,1957,3954
2025,9,Delhi,Gwalior,2326,2383,4709
2025,10,Delhi,Gwalior,4580,4054,8634
2025,11,Delhi,Gwalior,4269,4097,8366
2025,12,Delhi,Gwalior,3141,3362,6503
2026,1,Delhi,Gwalior,3886,4246,8132
2026,2,Delhi,Gwalior,4291,4463,8754
2026,3,Delhi,Gwalior,3781,3816,7597
2026,4,Delhi,Gwalior,1781,1750,3531
2026,1,Delhi,Hirasar (Rajkot),20559,20967,41526
2026,2,Delhi,Hirasar (Rajkot),18529,19586,38115
2026,3,Delhi,Hirasar (Rajkot),19496,19236,38732
2026,4,Delhi,Hirasar (Rajkot),15385,16743,32128
2026,1,Delhi,Hisar,4,0,4
2026,3,Delhi,Hisar,2,16,18
2026,4,Delhi,Hisar,28,65,93
2025,4,Delhi,Hissar,134,201,335
2025,5,Delhi,Hissar,96,113,209
2025,6,Delhi,Hissar,184,172,356
2025,7,Delhi,Hissar,71,61,132
2025,8,Delhi,Hissar,128,100,228
2025,9,Delhi,Hissar,45,56,101
2025,10,Delhi,Hissar,32,21,53
2025,11,Delhi,Hissar,10,6,16
2023,3,Delhi,"Hollongi Airport, Itanagar",291,346,637
2023,4,Delhi,"Hollongi Airport, Itanagar",460,387,847
2023,5,Delhi,"Hollongi Airport, Itanagar",301,277,578
2022,11,Delhi,Hubli,2912,2810,5722
2022,12,Delhi,Hubli,5108,4773,9881
2023,1,Delhi,Hubli,4408,4289,8697
2023,2,Delhi,Hubli,4557,4776,9333
2023,3,Delhi,Hubli,4872,4916,9788
2023,4,Delhi,Hubli,4642,5129,9771
2023,5,Delhi,Hubli,5587,5200,10787
2023,6,Delhi,Hubli,5291,4415,9706
2023,7,Delhi,Hubli,4251,3587,7838
2023,8,Delhi,Hubli,4171,3954,8125
2023,9,Delhi,Hubli,4238,3792,8030
2023,10,Delhi,Hubli,4989,5271,10260
2023,11,Delhi,Hubli,5055,4924,9979
2023,12,Delhi,Hubli,5450,4966,10416
2024,1,Delhi,Hubli,5228,4493,9721
2024,2,Delhi,Hubli,4506,4252,8758
2024,3,Delhi,Hubli,4199,4026,8225
2024,4,Delhi,Hubli,4319,4199,8518
2024,6,Delhi,Hubli,4955,3698,8653
2024,7,Delhi,Hubli,4107,4124,8231
2024,8,Delhi,Hubli,3613,3873,7486
2024,9,Delhi,Hubli,3668,4011,7679
2024,10,Delhi,Hubli,4279,4982,9261
2024,11,Delhi,Hubli,4947,4501,9448
2024,12,Delhi,Hubli,5127,4847,9974
2025,1,Delhi,Hubli,4405,4490,8895
2025,2,Delhi,Hubli,4681,4767,9448
2025,3,Delhi,Hubli,4811,4724,9535
2025,4,Delhi,Hubli,4755,4876,9631
2025,5,Delhi,Hubli,4749,3837,8586
2025,6,Delhi,Hubli,3770,3071,6841
2025,7,Delhi,Hubli,2694,2129,4823
2025,8,Delhi,Hubli,2911,2491,5402
2025,9,Delhi,Hubli,3413,3257,6670
2025,10,Delhi,Hubli,4897,4683,9580
2025,11,Delhi,Hubli,5363,4490,9853
2025,12,Delhi,Hubli,5161,4101,9262
2026,1,Delhi,Hubli,5363,4910,10273
2026,2,Delhi,Hubli,4861,4913,9774
2026,3,Delhi,Hubli,4900,4256,9156
2026,4,Delhi,Hubli,4575,4123,8698
2015,4,Delhi,Hyderabad,67637,76573,144210
2015,5,Delhi,Hyderabad,80779,78087,158866
2015,6,Delhi,Hyderabad,81092,75806,156898
2015,7,Delhi,Hyderabad,87482,86752,174234
2015,8,Delhi,Hyderabad,79969,91471,171440
2015,9,Delhi,Hyderabad,75312,82326,157638
2015,10,Delhi,Hyderabad,65093,70501,135594
2015,11,Delhi,Hyderabad,87322,86304,173626
2015,12,Delhi,Hyderabad,105732,93945,199677
2016,1,Delhi,Hyderabad,89577,94961,184538
2016,2,Delhi,Hyderabad,86844,88885,175729
2016,3,Delhi,Hyderabad,90742,93002,183744
2016,4,Delhi,Hyderabad,88647,97719,186366
2016,5,Delhi,Hyderabad,103696,101240,204936
2016,6,Delhi,Hyderabad,94332,81820,176152
2016,7,Delhi,Hyderabad,97757,94546,192303
2016,8,Delhi,Hyderabad,92403,95620,188023
2016,9,Delhi,Hyderabad,86342,92321,178663
2016,10,Delhi,Hyderabad,90014,91745,181759
2016,11,Delhi,Hyderabad,98905,90121,189026
2016,12,Delhi,Hyderabad,108758,93272,202030
2017,1,Delhi,Hyderabad,95390,101563,196953
2017,2,Delhi,Hyderabad,90576,94055,184631
2017,3,Delhi,Hyderabad,95820,95827,191647
2017,4,Delhi,Hyderabad,93808,106733,200541
2017,5,Delhi,Hyderabad,114562,105850,220412
2017,6,Delhi,Hyderabad,107113,96511,203624
2017,7,Delhi,Hyderabad,106824,99221,206045
2017,8,Delhi,Hyderabad,98701,102410,201111
2017,9,Delhi,Hyderabad,93644,100815,194459
2017,10,Delhi,Hyderabad,110931,108792,219723
2017,11,Delhi,Hyderabad,111250,107723,218973
2017,12,Delhi,Hyderabad,128562,119595,248157
2018,1,Delhi,Hyderabad,122401,124708,247109
2018,2,Delhi,Hyderabad,114461,117743,232204
2018,3,Delhi,Hyderabad,127272,125347,252619
2018,4,Delhi,Hyderabad,124715,131204,255919
2018,5,Delhi,Hyderabad,135001,128349,263350
2018,6,Delhi,Hyderabad,125246,116747,241993
2018,7,Delhi,Hyderabad,127474,125856,253330
2018,8,Delhi,Hyderabad,123963,129429,253392
2018,9,Delhi,Hyderabad,115179,122143,237322
2018,10,Delhi,Hyderabad,111629,115801,227430
2018,11,Delhi,Hyderabad,108528,103431,211959
2018,12,Delhi,Hyderabad,120858,112501,233359
2019,1,Delhi,Hyderabad,101385,112933,214318
2019,2,Delhi,Hyderabad,117398,122706,240104
2019,3,Delhi,Hyderabad,125846,134927,260773
2019,4,Delhi,Hyderabad,114011,132566,246577
2019,5,Delhi,Hyderabad,130471,126604,257075
2019,6,Delhi,Hyderabad,129494,124265,253759
2019,7,Delhi,Hyderabad,131447,129543,260990
2019,8,Delhi,Hyderabad,124912,131290,256202
2019,9,Delhi,Hyderabad,118659,127189,245848
2019,10,Delhi,Hyderabad,130392,137997,268389
2019,11,Delhi,Hyderabad,137511,132547,270058
2019,12,Delhi,Hyderabad,131997,119371,251368
2020,1,Delhi,Hyderabad,117255,125871,243126
2020,2,Delhi,Hyderabad,116866,122665,239531
