Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor
ScheduledDomestic,Air Carnival,2017,1,278,315.016,116.988,11041,4552.54,8049.16,56.559,0,0,0,367,0,0,367,759.364,48.33
ScheduledDomestic,Air Carnival,2017,2,266,272.75,109.872,13629,5661.302,7691.04,73.609,0,0,0,452.908,0,0,452.908,727.62,62.245
ScheduledDomestic,Air Carnival,2017,3,280,253.15,119.14,12970,5376.773,8297.68,64.799,0,0,0,411,0,0,411,756.225,54.349
ScheduledDomestic,Air Carnival,2017,4,21,4.68,8.792,1008,421.368,631.6,66.714,0,0,0,33,0,0,33,58,56.897
ScheduledDomestic,Air Costa,2015,1,1032,1150,695,65179,51209,66947,76.492,224.17,0,224.17,5012,255,0,5267,7050,74.709
ScheduledDomestic,Air Costa,2015,2,950,1310,638,61717,47820,61398,77.885,262,0,262,4715,262,0,4977,6455,77.103
ScheduledDomestic,Air Costa,2015,3,1046,1432,700,61790,46619,67337,69.232,265,0,265,4591,305,0,4896,7083,69.123
ScheduledDomestic,Air Costa,2015,4,980,1382,690,66134,51417,66898,76.859,238,0,238,5027,270,0,5297,7028,75.37
ScheduledDomestic,Air Costa,2015,5,801,1221,629,61345,51616,63562,81.206,234,0,234,5038,275,0,5313,6721,79.051
ScheduledDomestic,Air Costa,2015,6,946,1359,685,65903,53277.41,67294.4,79.171,295,0,295,5195.08,352.15,0,5547.23,7071.33,78.447
ScheduledDomestic,Air Costa,2015,7,938,1356,689.12,68327,55519,67977,81.673,307,0,307,5451,347.9,0,5798.9,7152.3,81.077
ScheduledDomestic,Air Costa,2015,8,883,1282.5,666.28,62026,51422,66501,77.325,269.24,0,269.24,5040,304,0,5344,7038,75.931
ScheduledDomestic,Air Costa,2015,9,839,1230,636,59341,50220,63627,78.929,254,0,254,4943,292,0,5235,6649,78.734
ScheduledDomestic,Air Costa,2015,10,773,972.11,624,57942,50267,64091,78.431,170.27,0,170.27,4899,192,0,5091,6626,76.834
ScheduledDomestic,Air Costa,2015,11,628,813,499,45620,39962,51227,78.01,150.36,0,150.36,3918.5,184,0,4102.5,5425.93,75.609
ScheduledDomestic,Air Costa,2015,12,691,833.1,518,55444,45720,52518,87.056,159.48,0,159.48,4468.9,159,0,4627.9,5556.87,83.282
ScheduledDomestic,Air Costa,2016,1,765,903.36,561,58607,47775,56885,83.985,149,0,149,4677,173,0,4850,6004,80.779
ScheduledDomestic,Air Costa,2016,2,690,798,491,56760,44041,50590,87.055,150.922,0,150.922,4342,163,0,4505,5333,84.474
ScheduledDomestic,Air Costa,2016,3,608,775.43,483,54387,44391,54082,82.081,155.9,0,155.9,4354.27,173.1,0,4527.37,5742,78.847
ScheduledDomestic,Air Costa,2016,4,714,879.19,560,64459,52416,62393,84.009,207,0,207,5113,220,0,5333,6660,80.075
ScheduledDomestic,Air Costa,2016,5,714,906.417,563,65321,53773.46,62761.74,85.679,181.21,0,181.21,5467.59,186.07,0,5653.66,6684.36,84.58
ScheduledDomestic,Air Costa,2016,6,698,876.183,549,62187,49822,61124,81.51,219.8,0,219.8,5057,232,0,5289,6524,81.07
ScheduledDomestic,Air Costa,2016,7,744,936,581,65239,52340,64771,80.808,244.01,0,244.01,5302,234,0,5536,6904,80.185
ScheduledDomestic,Air Costa,2016,8,721,885.933,550,55188,43382,61251,70.827,197.7,0,197.7,4246,194,0,4440,6531,67.983
ScheduledDomestic,Air Costa,2016,9,648,836.15,527,50799,43269,58697,73.716,179.7,0,179.7,4256,190,0,4446,6259,71.034
ScheduledDomestic,Air Costa,2016,10,657,911.266,611,51223,48181,68190,70.657,170.6,0,170.6,4676,223,0,4899,7229,67.769
ScheduledDomestic,Air Costa,2016,11,646,928.966,603,52240,49775,67134,74.143,149.2,0,149.2,4895,195,0,5090,7164,71.05
ScheduledDomestic,Air Costa,2016,12,582,824.833,538,49599,46128,59990,76.893,176.2,0,176.2,4508,216,0,4724,6402,73.789
ScheduledDomestic,Air Costa,2017,1,490,721.3,452,44092,41089,50652,81.12,153.2,0,153.2,4024.3,192.9,0,4217.2,5399.4,78.105
ScheduledDomestic,Air Costa,2017,2,440,577.717,371,40234,35228,41501,84.885,124.7,0,124.7,3462,146,0,3608,4387.2,82.239
ScheduledDomestic,Air Deccan,2017,12,37,36,11.856,252,84.538,213.408,39.613,0,0,0,19.355,0,0,19.355,,0
ScheduledDomestic,Air Deccan,2018,1,120,81.2,38,1071,342,680,50.294,0,0,0,25.67,0,0,25.67,75.562,33.972
ScheduledDomestic,Air Deccan,2018,2,78,78,24,927,299.963,440,68.173,0,0,0,25.5,0,0,25.5,48.98,52.062
ScheduledDomestic,Air Deccan,2018,3,32,32,98.13,302,93.724,176.634,53.061,0,0,0,7.96,0,0,7.96,39.58,20.111
ScheduledDomestic,Air Deccan,2018,4,78,68,25.265,468,158.983,454.77,34.959,0,0,0,79.6,0,0,79.6,341,23.343
ScheduledDomestic,Air Deccan,2018,5,172,160,50.254,1391,470.17,964.584,48.743,0,0,0,784.182,0,0,784.182,6846,11.455
ScheduledDomestic,Air Deccan,2018,6,75,67.24,25.04,573,201.467,450.72,44.699,0,0,0,286.5,0,0,286.5,3958,7.239
ScheduledDomestic,Air Deccan,2018,7,17,16,5.303,58,18.114,95.454,18.977,0,0,0,264.313,0,0,264.313,3958,6.678
ScheduledDomestic,Air Deccan,2018,8,152,120,49.471,1374,442.647,845.597,52.347,0,0,0,3762.499,0,0,3762.499,22105,17.021
ScheduledDomestic,Air Deccan,2018,9,192,150,511.67,1268,377.093,887.363,42.496,0,0,0,12626,0,0,12626,32052.905,39.391
ScheduledDomestic,Air Deccan,2018,10,80,60,15.672,203,52.406,281.462,18.619,0,0,0,4454.51,0,0,4454.51,12626,35.28
ScheduledDomestic,Air Deccan,2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,Air Deccan,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScheduledDomestic,Air Deccan,2020,1,120,112.11,35.885,465,141.052,570.996,24.703,,,,,,,,,
ScheduledDomestic,Air Heritage,2019,1,36,25,12.249,307,103.721,302.94,34.238,0,0,0,7.779,0,0,7.779,9.071,85.756
ScheduledDomestic,Air Heritage,2019,2,26,22,10.129,225,87.552,91.161,96.041,0,0,0,6.566,0,0,6.566,9.071,72.385
ScheduledDomestic,Air Heritage,2019,9,63,48,28.665,520,236.6,257.985,91.711,0,0,0,17745,0,0,17745,194922,9.104
ScheduledDomestic,Air Heritage,2019,10,113,91,51.712,991,453.468,465.408,97.435,0,0,0,34010.1,0,0,34010.1,351641.6,9.672
ScheduledDomestic,Air Heritage,2019,11,30,31,13.76,238,109.17,123.84,88.154,0,0,0,8187.75,0,0,8187.75,93568,8.751
ScheduledDomestic,Air Heritage,2019,12,127,108.15,58.225,1112,509.81,524.025,97.287,0,0,0,38235.75,0,0,38235.75,395930,9.657
ScheduledDomestic,Air Heritage,2020,1,100,98,45.874,792,363.44,412.866,88.029,,,,27258,,,27258,311943.2,8.738
ScheduledDomestic,Air Heritage,2020,2,80,69.2,36.708,692,317.522,330.372,96.11,,,,23814.15,,,23814.15,249614.4,9.54
ScheduledDomestic,Air Heritage,2020,3,49,43,22.471,406,186.237,202.239,92.088,,,,13967.775,,,13967.775,152802.8,9.141
ScheduledDomestic,Air India,2015,1,8840,15537,10797,1104361,1074907,1300810,82.634,8711,1387,10098,98875,10414,1284,110573,148723,74.348
ScheduledDomestic,Air India,2015,2,7974,14006,9682,1010005,972342,1163372,83.58,7689,1514,9203,89432,9265,1391,100088,132529,75.522
ScheduledDomestic,Air India,2015,3,8804,15531,10689,996246,956765,1290697,74.128,8526,1545,10071,87808,10121,1446,99375,145869,68.126
ScheduledDomestic,Air India,2015,4,8384,14863,10161,999526,970285,1232577,78.72,7906,1555,9461,89110,9276,1427,99813,139800,71.397
ScheduledDomestic,Air India,2015,5,8600,15390,10358,1043708,1024659,1271688,80.575,7852,1501,9353,94171,9407,1405,104983,144354,72.726
ScheduledDomestic,Air India,2015,6,8390,15099,8390,934155,913497,1239636,73.691,7124,1503,8627,83870,8580,1392,93842,140683,66.705
ScheduledDomestic,Air India,2015,7,8755,15809,10609,1032276,1010073,1291584,78.204,7375,1460,8835,92767,9006,1380,103153,146125,70.592
ScheduledDomestic,Air India,2015,8,8753,15650,10627,1058866,1029339,1292299,79.652,7200,1494,8694,94540,8723,1420,104683,145556,71.919
ScheduledDomestic,Air India,2015,9,8364,14905,10020,990986,949092,1229233,77.21,6621,1319,7940,87202,7728,1254,96184,137704,69.848
ScheduledDomestic,Air India,2015,10,8812,15867,10099,1015358,980553,1312039,74.735,7691,1451,9142,90069,9076,1395,100540,147105,68.346
ScheduledDomestic,Air India,2015,11,8732,15816,9018,1119595,1071721,1307551,81.964,6770,1361,8131,98458,7871,1325,107654,145835,73.819
ScheduledDomestic,Air India,2015,12,8857,16222,9241,1217671,1158949,1332934,86.947,6715,1305,8020,106565,7889,1255,115709,149161,77.573
ScheduledDomestic,Air India,2016,1,8964,16491,9364,1157645,1099577,1340661,82.018,6604,1236,7840,101107,7013,1217,109337,149600,73.086
ScheduledDomestic,Air India,2016,2,8482,15485,8909,1085634,1015279,1266015,80.195,6260,1006,7266,93388,7199,985,101572,142113,71.473
ScheduledDomestic,Air India,2016,3,9029,16452,9547,1086743,1026262,1351725,75.922,5287,1016,6303,92469,6244,997,99710,152513,65.378
ScheduledDomestic,Air India,2016,4,9008,16248,9422,1117795,1059358,1337619,79.197,5215,955,6170,97357,6112,914,104383,149958,69.608
ScheduledDomestic,Air India,2016,5,9390,17137,9826,1246137,1193980,1403744,85.057,5514,841,6355,109720,6625,785,117130,157421,74.406
ScheduledDomestic,Air India,2016,6,8972,16245,9370,1156490,1116084,1352302,82.532,5254,876,6130,102537,6322,809,109668,152016,72.142
ScheduledDomestic,Air India,2016,7,9218,16991,9597,1177504,1121939,1389369,80.752,5452,1025,6477,103067,6805,1139,111011,155885,71.213
ScheduledDomestic,Air India,2016,8,9171,16844,9572,1134913,1075713,1378742,78.021,5545,946,6491,98847,6756,878,106481,155042,68.679
ScheduledDomestic,Air India,2016,9,8885,16081,9247,1117959,1062026,1337813,79.385,4904,885,5789,97668,5973,817,104458,151047,69.156
ScheduledDomestic,Air India,2016,10,9117,16320,9518,1030490,980105,1363792,71.866,5770,866,6636,90168,6843,806,97817,153690,63.646
ScheduledDomestic,Air India,2016,11,8887,16340,9171,1068768,1009057,1342581,75.158,4926,750,5676,92912,5766,706,99384,151160,65.748
ScheduledDomestic,Air India,2016,12,9524,17461,9819,1245063,1180309,1447515,81.54,5430,140,5570,108689,6373,128,115190,162969,70.682
ScheduledDomestic,Air India,2017,1,9536,17701,9848,1265046,1207166,1476583,81.754,5161,888,6049,111202,6154,839,118195,166886,70.824
ScheduledDomestic,Air India,2017,2,8445,15452,8776,1084609,1031172,1287531,80.089,4929,856,5785,95073,5888,811,101772,146617,69.414
ScheduledDomestic,Air India,2017,3,9105,16518,9381,1089418,1046249,1399704,74.748,5702,1003,6705,96875,6688,986,104549,159191,65.675
ScheduledDomestic,Air India,2017,4,8654,15815,8831,1086116,1048550,1328969,78.9,5057,887,5944,96940,5843,854,103637,150205,68.997
ScheduledDomestic,Air India,2017,5,9539,17678,9789,1219997,1197696,1477502,81.062,5585,933,6518,110490,6597,909,117996,168475,70.038
ScheduledDomestic,Air India,2017,6,9517,17660,9831,1149333,1138882,1479243,76.991,6039,942,6981,105021,7514,902,113437,169993,66.73
ScheduledDomestic,Air India,2017,7,9914,18540,10496,1179933,1148303,1522211,75.437,6295,932,7227,105956,7854,890,114700,173914,65.952
ScheduledDomestic,Air India,2017,8,9770,18117,10331,1176397,1133874,1490697,76.063,6873,889,7762,104621,8341,853,113815,170915,66.592
ScheduledDomestic,Air India,2017,9,9465,17385,10003,1163026,1137188,1446119,78.637,7007,823,7830,115001,8428,817,124246,166426,74.655
ScheduledDomestic,Air India,2017,10,9933,18337,10455,1216153,1173067,1530519,76.645,6780,802,7582,118589,8273,785,127647,175291,72.82
ScheduledDomestic,Air India,2017,11,9410,17765,9895,1271612,1217645,1448256,84.077,6661,874,7535,122653,8141,830,131624,164584,79.974
ScheduledDomestic,Air India,2017,12,9975,18695,10481,1298442,1253744,1532267,81.823,6987,845,7832,129339,8574,826,138739,175008,79.276
ScheduledDomestic,Air India,2018,1,10159,19364,10810,1369342,1326153,1564583,84.761,6226,803,7029,133675,7418,786,141879,176697,80.295
ScheduledDomestic,Air India,2018,2,9158,17631,9774,1259379,1225278,1408526,86.99,5421.6,781,6202.6,121764.6,6555.1,766,129085.7,156887.6,82.279
ScheduledDomestic,Air India,2018,3,10242,19540.5,10943.3,1365653,1330262.2,1583041.7,84.032,6117.4,683.1,6800.5,132761.4,7349.4,680.4,140791.2,178164.8,79.023
ScheduledDomestic,Air India,2018,4,9913,19068.8,10670.9,1345592,1318494,1562619.3,84.377,6254.5,691.823,6946.323,131151.8,7573.5,687.8,139413.1,178406.7,78.143
ScheduledDomestic,Air India,2018,5,10291,19998.2,11072.5,1333851,1318502.8,1613888.6,81.697,6179.9,772,6951.9,134254.5,7330.1,792.9,142377.5,182530.8,78.002
ScheduledDomestic,Air India,2018,6,9921,19060,10669.7,1238131,1228357.5,1509386.8,81.381,6097.1,690.4,6787.5,126159.9,7158,699.8,134017.7,167195,80.157
ScheduledDomestic,Air India,2018,7,9631,18311.6,10386.2,1255241,1222820.3,1475555.1,82.872,6110.4,714.7,6825.1,123818.8,7130.5,729.608,131678.908,163759.9,80.41
ScheduledDomestic,Air India,2018,8,9639,18228.93,10385.99,1265214,1239689.66,1491647.66,83.109,6345.444,787.423,7132.867,124916.16,7246.89,814.55,132977.6,164537.6,80.819
ScheduledDomestic,Air India,2018,9,9180,17076.917,9917.133,1173238,1150285.403,1400900.399,82.11,6532.236,707.676,7239.912,114515.93,7493.843,716.91,122726.683,154295.885,79.54
ScheduledDomestic,Air India,2018,10,10234,19104.35,11030.128,1276807,1254204.383,1579133.941,79.424,6676.385,729.448,7405.833,125970.92,7714.099,730.065,134415.084,173348.297,77.54
ScheduledDomestic,Air India,2018,11,9822,14215,10664.017,1242223,1177788.474,1532219.67,76.868,5760.706,694.268,6454.974,123698.11,6564.798,685.94,130948.848,169183.375,77.401
ScheduledDomestic,Air India,2018,12,10515,19972,11449,1372904,1313600,1649442,79.639,5705.285,742.357,6447.642,121065,6591,727,128383,180995,70.932
ScheduledDomestic,Air India,2019,1,10378,19895.483,11299.762,1343960,1278677.705,1629893.95,78.452,5673.338,750.61,6423.948,117812.696,6776.848,799.835,125389.379,178332.445,70.312
ScheduledDomestic,Air India,2019,2,9320,17775,10168,1286834,1235346,1470423,84.013,5283.335,750.443,6033.778,114024,6115,759.834,120898.834,160899,75.14
ScheduledDomestic,Air India,2019,3,10247,18983,11230.325,1345336,1275956.51,1602803.247,79.608,6417.616,730.98,7148.596,117614.801,7354.363,698.98,125668.144,173696.369,72.349
ScheduledDomestic,Air India,2019,4,10377,18942,11340,1344054,1314554.09,1600132,82.153,6220.91,803.55,7024.46,129226.58,7021,832.16,137079.74,171407,79.973
ScheduledDomestic,Air India,2019,5,10757,19769.95,11797.213,1429384,1387334.975,1665629.506,83.292,6954.649,849.107,7803.756,127838.137,8035.592,809.657,136683.385,178631.813,76.517
ScheduledDomestic,Air India,2019,6,10359,19353.95,11471.372,1354156,1331384.26,1629329.538,81.714,6208.216,673.313,6881.529,122445.191,7207.733,627,130279.924,174883.703,74.495
ScheduledDomestic,Air India,2019,7,10171,19329.833,11282.545,1290205,1256187.75,1598272.599,78.597,6081.433,709.642,6791.075,115598.73,7099.34,659.097,123357.167,171919.695,71.753
ScheduledDomestic,Air India,2019,8,10302,19569,11398,1329262,1286024.847,1617731.572,79.496,5940,755.139,6695.139,118446.298,7051,714.398,126211.696,175400.944,71.956
ScheduledDomestic,Air India,2019,9,10344,19591.1,11369.904,1301642,1257937.174,1609843.687,78.14,5936.375,684.226,6620.601,115853.436,7029.175,664.72,123547.331,174103.564,70.962
ScheduledDomestic,Air India,2019,10,11262,21297.283,12334.074,1352701,1298576.881,1736752.187,74.77,6740.773,630.834,7371.607,119668.349,7963.502,573.196,128205.048,187680.749,68.31
ScheduledDomestic,Air India,2019,11,10449,19997,11540.667,1377244,1331702.494,1627585.701,81.821,5913.44,755.928,6669.367,122828.274,6975,671.844,130475.118,177048.407,73.695
ScheduledDomestic,Air India,2019,12,10377,20023.467,11598.632,1349814,1315463.7,1657785.173,79.351,7549.185,659.704,8208.889,121258.382,8935.823,579.024,130773.229,181318.724,72.123
ScheduledDomestic,Air India,2020,1,10454,20091.433,11607.891,1285138,1246625.631,1628680.285,76.542,6797.764,751.95,7549.714,114918.919,7942.605,677.442,123538.965,176733.554,69.901
ScheduledDomestic,Air India,2020,2,9921,18985,10979.711,1283574,1254070.047,1549757.843,80.92,6036.501,789.399,6825.9,115605.096,7294.375,735.633,123635.104,168441.627,73.399
ScheduledDomestic,Air India,2020,3,7495,14102.067,8493.181,722474,722481.532,1157009.173,62.444,3971.54,368.946,4340.486,66449.44,4793.807,337.74,71580.987,125075.176,57.23
ScheduledDomestic,Air India,2020,5,457,832,482,41595,39002.038,77788,50.139,199.904,12.214,212.118,3542.472,238.14,8.4,3789.012,9105,41.615
ScheduledDomestic,Air India,2020,6,2211,4151,2425,197747,184473,354204,52.081,2050.843,,2050.843,16840.1,2467.44,,19307.54,37112,52.025
ScheduledDomestic,Air India,2020,7,2260,4147.167,2995.653,142583,142506.476,346488.378,41.129,1937.336,,1937.336,13022.576,2348.026,,15370.601,36508.464,42.101
ScheduledDomestic,Air India,2020,8,2589,4926.883,3533.723,224999,251564.875,421686.64,59.657,2378.491,,2378.491,22996.839,3054.847,,26051.685,44546.055,58.483
ScheduledDomestic,Air India,2020,9,3519,6869.067,4840.043,318320,358675.638,617835.674,58.054,3466.686,,3466.686,32788.118,4557.443,,37345.561,66265.316,56.358
ScheduledDomestic,Air India,2020,10,4518,8688.667,6060.188,426369,471208.851,756541.355,62.285,3990.308,,3990.308,43075.004,5251.416,,48326.42,80351.413,60.144
ScheduledDomestic,Air India,2020,11,5081,9988.3,6311.359,558588,613972.451,880142.182,69.758,3795.353,,3795.353,57574.961,4956.363,,62531.324,93120.95,67.151
ScheduledDomestic,Air India,2020,12,5857,11809.467,7037.842,627009,686267.616,1035020.571,66.305,4102.809,,4102.809,64765.046,5407.811,,70172.857,110471.352,63.521
ScheduledDomestic,Air India,2021,1,6365,12779.167,7603.38,672139,729220.203,1111072.948,65.632,4039.192,,4039.192,68434.968,5240.458,,73675.426,119096.547,61.862
ScheduledDomestic,Air India,2021,2,6285,12700.333,7426.432,786746,849666.055,1085916.366,78.244,4382.365,,4382.365,79530.394,5762.387,,85292.781,116358.163,73.302
ScheduledDomestic,Air India,2021,3,7102,14076.633,8371.057,785520,850171.134,1203236.619,70.657,5270.059,,5270.059,79670.468,7004.056,,86674.524,128131.758,67.645
ScheduledDomestic,Air India,2021,4,6803,12807.033,8120.52,544067,575346.811,1101226.026,52.246,4703.39,,4703.39,53135.249,5893.682,,59028.931,118108.351,49.979
ScheduledDomestic,Air India,2021,5,5384,9618.933,6656.445,321041,328374.717,829694.28,39.578,5785.727,,5785.727,30113.336,7384.741,,37498.077,87140.675,43.032
ScheduledDomestic,Air India,2021,6,4172,7719.85,5128.166,376800,388957.213,658576.174,59.06,4736.458,,4736.458,35750.427,5901.147,,41651.574,68551.363,60.76
ScheduledDomestic,Air India,2021,7,4940,9262.383,5822.601,489993,504753.36,778558.816,64.832,4795.274,,4795.274,46468.326,5949.367,,52417.693,81349.39,64.435
ScheduledDomestic,Air India,2021,8,6042,11342.55,6978.357,648329,674729.318,980470.556,68.817,5544.456,,5544.456,62062.451,6903.299,,68965.75,105773.778,65.201
ScheduledDomestic,Air India,2021,9,6113,11502.85,7091.216,598097,617156.063,969326.674,63.669,5622.974,3.745,5626.718,56727.361,6917.154,0.259,63644.773,103656.746,61.4
ScheduledDomestic,Air India,2021,10,7405,14004.25,8435.191,859763,886480.416,1171554.486,75.667,6702.153,3.256,6705.408,81416.176,8380.933,0.2,89797.309,125820.858,71.369
ScheduledDomestic,Air India,2021,11,7294,14167.317,8460.532,945717,991291.339,1220430.36,81.225,5864.177,1.179,5865.356,92707.234,7416.226,0.11,100123.569,133286.57,75.119
